taxon_id	speciesName	order	patch_area	change_patch_area	habitat_intactness_p5	habitat_intactness_p10	habitat_intactness_p50	habitat_intactness_p90	habitat_intactness_p95	change_habitat_intactness_p5	change_habitat_intactness_p10	change_habitat_intactness_p50	change_habitat_intactness_p90	change_habitat_intactness_p95	patch_intactness_p5	patch_intactness_p10	patch_intactness_p50	patch_intactness_p90	patch_intactness_p95	change_patch_intactness_p5	change_patch_intactness_p10	change_patch_intactness_p50	change_patch_intactness_p90	change_patch_intactness_p95	habitat_breadth	range_size	gestation_length	weaning_age	realm	criterionB	rl_cat	threatened_status
9100	Gerbillus nancillus	Rodentia	0.144103741	-0.023040891	0.004	0.007	0.059	0.353	0.583	-0.001	-0.002	-0.013	-0.039	-0.041	0.255	0.277	0.449	0.84	0.853	0.002	0.005	0.019	-0.065	0.026	3	1319133	23.759	26.657	Afrotropic	0	DD	Data deficient
136459	Proedromys liangshanensis	Rodentia	0.213806804	-0.000744971	0.01	0.015	0.05	0.413	0.466	-0.001	-0.001	-0.003	0	-0.001	0.24	0.254	0.403	0.526	0.551	0	-0.001	0	0.001	0.002	2	4027	30.943	25.61	Palearctic	0	DD	Data deficient
4192	Cercartetus caudatus	Diprotodontia	0.415196862	-0.173015642	0.031	0.062	0.251	0.513	0.57	-0.006	-0.014	-0.063	-0.077	-0.067	0.3	0.311	0.412	0.576	0.629	-0.003	0.002	-0.01	0.001	-0.011	3	309735	27.662	76.04	Australasia	0	LC	Non-threatened
9465	Graomys domorum	Rodentia	0.109304125	-0.011188071	0.007	0.013	0.08	0.252	0.301	-0.001	-0.002	-0.006	-0.013	-0.009	0.219	0.238	0.296	0.394	0.418	-0.004	-0.004	-0.003	-0.011	-0.016	2	102073	25.128	23.437	Neotropic	0	LC	Non-threatened
44926	Neoromicia tenuipinnis	Chiroptera	0.165449758	-0.056329715	0.001	0.002	0.074	0.334	0.459	-0.001	-0.001	-0.017	-0.061	-0.096	0.237	0.259	0.362	0.646	0.711	-0.006	-0.003	-0.016	-0.035	0.054	3	4176428	95.176	52.353	Afrotropic	0	LC	Non-threatened
23043	Volemys millicens	Rodentia	0.167539267	-0.00302054	0.008	0.02	0.126	0.505	0.588	-0.003	-0.004	-0.006	-0.007	-0.005	0.253	0.287	0.54	0.639	0.658	-0.004	0	-0.003	-0.003	-0.004	1	9932	25.69	24.437	Palearctic	0	NT	Non-threatened
136726	Crocidura baluensis	Eulipotyphla	0.443656981	-0.002126152	0.025	0.06	0.227	0.42	0.431	-0.005	-0.006	0.002	0.018	0.019	0.292	0.311	0.39	0.432	0.438	0.01	0.008	0.016	0.019	0.019	4	2822	41.524	30.803	Indomalayan	0	LC	Non-threatened
9136	Gerbillus nanus	Rodentia	0.549433176	-0.024872607	0.001	0.01	0.355	0.945	0.968	0	-0.003	-0.036	-0.027	-0.019	0.314	0.363	0.714	0.967	0.981	-0.004	-0.004	-0.013	-0.019	-0.01	5	10223094	21.599	27.79	Palearctic	0	LC	Non-threatened
3786	Capra aegagrus	Cetartiodactyla	0.028870698	-0.00275931	0	0.001	0.017	0.137	0.195	0	0	-0.001	0.004	-0.004	0.216	0.232	0.307	0.442	0.474	-0.003	0.002	0	0.01	0.016	7	1170945	155.5	159.02	Palearctic	0	NT	Non-threatened
8788	Galago moholi	Primates	0.15854662	-0.023825909	0.003	0.008	0.093	0.327	0.422	0	-0.001	-0.017	-0.023	-0.013	0.232	0.257	0.36	0.564	0.645	0.001	0.001	0.006	0.015	0.01	1	3965515	126	90.46	Afrotropic	0	LC	Non-threatened
15642	Otocyon megalotis	Carnivora	0.147696271	-0.01463985	0.002	0.006	0.074	0.324	0.454	0	-0.001	-0.01	-0.021	-0.018	0.226	0.251	0.381	0.651	0.731	-0.001	-0.001	0.001	0.005	0.01	4	4962346	68	62.698	Afrotropic	0	LC	Non-threatened
3650	Caluromys derbianus	Didelphimorphia	0.123585345	-0.02522335	0	0.002	0.034	0.307	0.417	0	-0.001	-0.006	-0.047	-0.052	0.24	0.27	0.388	0.613	0.686	-0.001	0	-0.021	-0.005	-0.01	2	782965	21	120	Neotropic	0	LC	Non-threatened
18275	Proechimys brevicauda	Rodentia	0.754858262	-0.024987777	0.059	0.108	0.609	0.932	0.973	-0.007	-0.009	-0.047	-0.027	-0.006	0.355	0.418	0.735	0.953	0.983	-0.014	-0.02	-0.049	-0.021	-0.004	4	1470639	63.916	28.61	Neotropic	0	LC	Non-threatened
2893	Boselaphus tragocamelus	Cetartiodactyla	0.001383047	-4.82762E-05	0	0	0.001	0.021	0.035	0	0	0	-0.003	-0.004	0.05	0.071	0.197	0.463	0.528	-0.003	-0.002	-0.001	0.003	-0.001	3	2299271	255	177.071	Indomalayan	0	LC	Non-threatened
136749	Cryptonanus unduaviensis	Didelphimorphia	0.363624734	-0.017132258	0.03	0.049	0.183	0.626	0.714	-0.003	-0.003	-0.01	-0.042	-0.04	0.27	0.301	0.496	0.752	0.818	-0.006	-0.009	-0.028	-0.042	-0.042		312685	19.675	72.875	Neotropic	0	DD	Data deficient
41584	Callibella humilis	Primates	0.933227775	-0.000656523	0.3	0.479	0.886	0.97	0.98	-0.01	-0.015	-0.019	-0.008	-0.004	0.511	0.601	0.9	0.971	0.981	-0.014	-0.02	-0.019	-0.007	-0.005	3	25894	141.378	102.683	Neotropic	0	LC	Non-threatened
14588	Neotoma goldmani	Rodentia	0.25370054	-0.012301127	0.007	0.018	0.134	0.38	0.463	-0.001	-0.002	-0.005	-0.009	-0.01	0.22	0.244	0.345	0.524	0.578	-0.001	-0.002	-0.002	-0.004	-0.002	2	171529	36.219	33.5	Nearctic	0	LC	Non-threatened
12939	Megaderma spasma	Chiroptera	0.074369779	-0.028428175	0	0	0.032	0.214	0.313	0	0	-0.004	-0.031	-0.05	0.241	0.266	0.339	0.583	0.652	-0.011	-0.012	0.024	-0.055	-0.086	7	3880622	150	38.04	Indomalayan	0	LC	Non-threatened
41511	Potorous tridactylus	Diprotodontia	0.14615756	8.85169E-05	0.003	0.007	0.059	0.279	0.402	0	0	0	0	0.001	0.178	0.202	0.335	0.568	0.625	0	0	0	0.002	0.001	2	124270	31.775	160.665	Australasia	0	NT	Non-threatened
21465	Taphozous theobaldi	Chiroptera	0.035687442	-0.011461583	0	0	0.011	0.119	0.202	0	0	-0.002	-0.02	-0.034	0.217	0.241	0.348	0.554	0.648	-0.004	-0.003	-0.01	0.017	0.014	2	1047063	92.071	54.254	Indomalayan	0	LC	Non-threatened
22845	Vandeleuria oleracea	Rodentia	0.017053283	-0.002408837	0	0	0.002	0.086	0.138	0	0	0	-0.006	-0.011	0.198	0.229	0.342	0.61	0.658	-0.01	-0.002	0.006	-0.012	-0.02	8	3803080	26.067	26.908	Indomalayan	0	LC	Non-threatened
4812	Chrysochloris visagiei	Afrosoricida	0.051771117	-0.002724796	0.033	0.038	0.096	0.159	0.174	0	0	-0.001	-0.002	-0.002	0.173	0.174	0.186	0.216	0.226	-0.002	-0.002	-0.002	-0.002	-0.002	1	367	67.64	75.26	Afrotropic	0	DD	Data deficient
12814	Marmosa lepida	Didelphimorphia	0.832035977	-0.014859081	0.076	0.153	0.817	0.991	0.997	-0.01	-0.015	-0.049	-0.002	0	0.402	0.499	0.873	0.993	0.998	-0.016	-0.033	-0.029	-0.001	0	1	4189290	18.417	77.206	Neotropic	0	LC	Non-threatened
10278	Hybomys basilii	Rodentia	0	0	0.007	0.01	0.041	0.09	0.098	-0.001	-0.002	-0.012	-0.027	-0.031											1	598	30.218	25.605	Afrotropic	1	EN	Threatened
44856	Hypsugo savii	Chiroptera	0.047265158	-0.00323644	0	0	0.008	0.124	0.249	0	0	-0.001	-0.005	-0.005	0.229	0.263	0.379	0.673	0.746	0.004	0.007	0.027	0.013	0.013	9	4280320	74.631	52.1	Palearctic	0	LC	Non-threatened
41694	Paradoxurus zeylonensis	Carnivora	0.007315091	-0.002709293	0	0	0.001	0.018	0.045	0	0	0	-0.001	-0.006	0.093	0.096	0.199	0.236	0.244	-0.009	-0.007	-0.021	-0.019	-0.004	6	18455	73.716	93.138	Indomalayan	0	LC	Non-threatened
13927	Muntiacus feae	Cetartiodactyla	0.030838017	-0.002528648	0.004	0.009	0.082	0.205	0.226	-0.001	-0.001	-0.002	-0.005	-0.003	0.199	0.22	0.293	0.35	0.363	0.001	-0.001	-0.007	-0.014	-0.013	2	87003	195.57	95.542	Indomalayan	0	DD	Data deficient
136462	Cryptotis obscura	Eulipotyphla	0.0814202	-0.003791796	0.001	0.003	0.021	0.19	0.441	0	0	-0.002	-0.006	-0.007	0.245	0.271	0.485	0.612	0.634	0	0.006	-0.001	-0.003	-0.004	1	14505	23.69	24.335	Neotropic	0	LC	Non-threatened
14294	Naemorhedus baileyi	Cetartiodactyla	0.639614052	-0.0361066	0.064	0.102	0.367	0.696	0.776	-0.007	-0.01	-0.028	-0.012	-0.01	0.29	0.318	0.467	0.751	0.814	-0.004	-0.008	-0.017	-0.003	-0.005	5	124991	213.955	59.27	Palearctic	0	VU	Threatened
14152	Myotis chinensis	Chiroptera	0.008079896	-0.002442182	0	0.001	0.013	0.073	0.111	0	-0.001	-0.001	-0.005	-0.012	0.127	0.175	0.265	0.355	0.503	-0.015	-0.017	-0.009	0.001	-0.029	4	2377382	69	41.995	Indomalayan	0	LC	Non-threatened
85289826	Nyctophilus daedalus	Chiroptera	0.676096495	-0.00201962	0.087	0.128	0.529	0.954	0.988	-0.002	0	-0.004	-0.004	-0.002	0.311	0.361	0.744	0.979	0.994	0	-0.001	-0.003	-0.002	-0.001	3	743209	22.94	44.34	Australasia	0	LC	Non-threatened
13508501	Rhinopithecus strykeri	Primates	0.985576923	-0.009615385	0.359	0.403	0.444	0.458	0.459	-0.024	-0.027	-0.03	-0.031	-0.031	0.385	0.404	0.445	0.458	0.459	-0.02	-0.025	-0.03	-0.031	-0.031	1	208	180.385	283.003	Indomalayan	0	CR	Threatened
39810	Presbytis sabana	Primates	0.251988273	-0.122935903	0.013	0.025	0.144	0.362	0.428	-0.003	-0.005	-0.031	-0.067	-0.072	0.268	0.281	0.345	0.473	0.483	-0.014	-0.012	-0.008	-0.07	-0.076	2	59348			Indomalayan	0	EN	Threatened
14120	Myospalax psilurus	Rodentia	0.151833508	0.001056986	0	0	0.028	0.41	0.627	0	0	-0.002	0.008	0.008	0.255	0.286	0.501	0.797	0.867	0.001	0.001	0.005	0.007	0.008	4	3135329	33.315	48.466	Palearctic	0	LC	Non-threatened
15649	Otomops papuensis	Chiroptera	0.954954955	-0.351351351	0.319	0.341	0.395	0.468	0.471	-0.026	-0.048	0	0.001	0.001	0.341	0.341	0.418	0.469	0.471	0.01	0.04	0.04	0.002	0.002	1	222	99.416	60.787	Australasia	0	DD	Data deficient
5565	Crocidura eisentrauti	Eulipotyphla	0	0	0.005	0.006	0.028	0.035	0.037	-0.002	-0.002	-0.006	-0.006	-0.006											2	364	34.741	27.222	Afrotropic	0	VU	Threatened
136208	Chlorocebus tantalus	Primates	0.134451298	-0.028585952	0.001	0.001	0.038	0.327	0.521	-0.001	0	-0.008	-0.049	-0.038	0.255	0.277	0.435	0.791	0.849	0.001	0.002	0.033	0	0.001	11	3942461	167.99	212.748	Afrotropic	0	LC	Non-threatened
136487	Thomasomys ucucha	Rodentia	0.189830713	-0.037472137	0	0	0.04	0.49	0.582	0	0	-0.007	-0.061	-0.066	0.245	0.269	0.499	0.64	0.703	0.008	0.039	-0.029	-0.008	-0.019	2	16599	27.724	25.227	Neotropic	1	VU	Threatened
45958882	Jaculus thaleri	Rodentia	0.076691955	-0.004056186	0.009	0.015	0.065	0.225	0.274	-0.001	-0.001	0	-0.001	0.006	0.215	0.229	0.284	0.341	0.353	-0.002	0.025	0.008	0.013	0.013		13313	74.391	70.247	Palearctic	0	DD	Data deficient
61925	Bradypus pygmaeus	Pilosa																							1		160.36	74.557		1	CR	Threatened
5600	Crocidura floweri	Eulipotyphla	0.00392131	-0.001779418	0	0	0	0.004	0.019	0	0	0	-0.003	-0.012	0.094	0.105	0.213	0.473	0.525	0.024	0.021	0.123	0.046	0.001	1	30347	26.117	22.726	Palearctic	0	DD	Data deficient
163023599	Cheirogaleus medius	Primates	0.125276671	-0.093846835	0.012	0.018	0.087	0.249	0.299	-0.005	-0.006	-0.029	-0.082	-0.097	0.192	0.212	0.287	0.331	0.338	-0.013	-0.026	-0.039	-0.06	-0.063	1	9036	63.766	61.218	Afrotropic	0	VU	Threatened
42594	Thomomys bulbivorus	Rodentia	0	0	0	0	0	0.002	0.006	0	0	0	0	0.002											3	6173	22.74	40.813	Nearctic	0	LC	Non-threatened
16204	Paraxerus boehmi	Rodentia	0.136471733	-0.077756951	0	0.002	0.089	0.297	0.344	0	-0.001	-0.025	-0.064	-0.07	0.236	0.256	0.322	0.431	0.47	-0.01	-0.007	-0.014	-0.048	-0.083	3	933087	56.347	47.692	Afrotropic	0	LC	Non-threatened
84561002	Murina feae	Chiroptera	0.013260948	-0.004041638	0	0.001	0.021	0.11	0.148	0	-0.001	-0.002	-0.013	-0.018	0.194	0.215	0.267	0.338	0.358	-0.006	-0.004	-0.009	-0.025	-0.018	3	1289576			Indomalayan	0	LC	Non-threatened
14826	Niviventer tenaster	Rodentia	0.030954571	-0.017750253	0.002	0.004	0.043	0.154	0.202	-0.001	-0.001	-0.005	-0.02	-0.028	0.208	0.22	0.279	0.34	0.356	0.007	0.009	-0.006	-0.03	-0.041	1	265292	25.229	26.76	Indomalayan	0	LC	Non-threatened
9450	Grammomys aridulus	Rodentia	0	0	0.007	0.009	0.03	0.077	0.093	-0.002	-0.002	-0.005	-0.002	-0.004											1	25602	27.217	26.989	Afrotropic	0	DD	Data deficient
82347791	Rhinolophus schnitzleri	Chiroptera	0.00551578	-0.001952856	0.001	0.002	0.016	0.073	0.105	0	0	-0.001	-0.006	-0.009	0.129	0.175	0.335	0.637	0.737	-0.017	0.054	0.01	0.067	0.008	1	385077	103.464	66.195	Palearctic	0	DD	Data deficient
136754	Lasiurus insularis	Chiroptera	0.023229639	-0.000510749	0	0	0.003	0.025	0.048	0	0	0	0.001	0.001	0.124	0.155	0.345	0.424	0.437	0	0.001	-0.009	-0.012	-0.012	1	105727	76.1	44.454	Neotropic	1	VU	Threatened
40569	Petrogale assimilis	Diprotodontia	0.144972066	-4.29391E-05	0.033	0.062	0.164	0.315	0.444	0	0	0	0	0	0.243	0.26	0.367	0.666	0.758	0	0	0	0	0	1	209599	30.99	294.19	Australasia	0	LC	Non-threatened
41425	Sorex vagrans	Eulipotyphla	0.147664645	-0.000216994	0	0.003	0.042	0.365	0.586	0.001	0	0	0	0	0.19	0.225	0.476	0.759	0.804	0	0	0	-0.001	0	4	972379	20.261	21.568	Nearctic	0	LC	Non-threatened
48297988	Rhipidomys tribei	Rodentia	0.011137389	-0.001099989	0	0.001	0.011	0.046	0.061	0	0	-0.001	-0.004	-0.004	0.112	0.131	0.243	0.346	0.371	0.008	0	-0.012	-0.027	-0.026	1	36364			Neotropic	0	DD	Data deficient
4652	Chinchilla lanigera	Rodentia	0.011113381	-0.001470889	0.001	0.003	0.019	0.085	0.122	0	0	-0.001	-0.001	-0.002	0.186	0.194	0.219	0.239	0.248	0.003	0.001	-0.001	-0.005	-0.004	3	24475	112.47	54	Neotropic	1	EN	Threatened
42670	Mylomys dybowskii	Rodentia	0.189245997	-0.052023915	0	0.001	0.061	0.36	0.509	0	0	-0.014	-0.053	-0.042	0.244	0.265	0.368	0.735	0.786	-0.004	-0.003	0.023	0.007	-0.028	3	1245062	27.505	26.107	Afrotropic	0	LC	Non-threatened
14587	Neotoma fuscipes	Rodentia	0.035452301	-4.66862E-05	0	0	0.027	0.093	0.136	0	0	0	0.001	0	0.135	0.149	0.251	0.491	0.537	0	0	0.001	0	0.001	2	171357	32.127	27.137	Nearctic	0	LC	Non-threatened
136419	Cacajao ayresi	Primates	0.991107644	0.002964119	0.795	0.856	0.937	0.949	0.952	0.03	0.014	-0.003	-0.003	-0.003	0.812	0.862	0.937	0.949	0.952	0.02	0.01	-0.003	-0.003	-0.003	1	6410		639	Neotropic	0	LC	Non-threatened
7656	Ellobius talpinus	Rodentia	0.027712619	-0.004290398	0.001	0.001	0.036	0.146	0.183	0	0	-0.001	-0.001	-0.004	0.149	0.191	0.3	0.495	0.621	-0.016	-0.028	-0.007	0.018	0.019	1	2974782	26.24	60.431	Palearctic	0	LC	Non-threatened
4220	Allochrocebus lhoesti	Primates	0.331947227	-0.168073496	0.016	0.035	0.207	0.387	0.432	-0.005	-0.009	-0.046	-0.075	-0.083	0.258	0.274	0.341	0.463	0.475	0.006	0.004	-0.019	-0.079	-0.089	2	217155	171.085	324.135	Afrotropic	0	VU	Threatened
136290	Mazama temama	Cetartiodactyla	0.138793778	-0.024005646	0.001	0.002	0.03	0.329	0.463	-0.001	-0.001	-0.004	-0.044	-0.04	0.228	0.259	0.403	0.681	0.773	-0.003	-0.002	-0.004	0.001	-0.003	4	850175	225	182.308	Neotropic	0	DD	Data deficient
136798	Cynopterus luzoniensis	Chiroptera	0.031259444	-0.006152183	0	0.001	0.025	0.14	0.194	0	0	-0.004	-0.023	-0.028	0.178	0.202	0.307	0.442	0.483	-0.006	-0.007	-0.019	-0.028	-0.033	5	453335	120	45.495	Indomalayan	0	LC	Non-threatened
5481	Craseonycteris thonglongyai	Chiroptera	0	0	0	0	0.002	0.029	0.056	0	0	0	-0.001	-0.001											2	7968	112.832	57.377	Indomalayan	1	NT	Non-threatened
41371	Cryptotis goldmani	Eulipotyphla	0.128038931	-0.014682129	0.005	0.011	0.078	0.267	0.369	-0.001	-0.001	-0.007	-0.019	-0.018	0.184	0.211	0.332	0.514	0.583	0.004	0.006	-0.003	-0.007	-0.01	2	48290	28.057	31.925	Neotropic	0	LC	Non-threatened
9099	Gerbillus muriculus	Rodentia	0	0	0.005	0.006	0.023	0.051	0.094	-0.001	-0.001	-0.005	-0.01	-0.013											1	531	24.3	26.719	Afrotropic	0	DD	Data deficient
81060220	Paratriaenops furculus	Chiroptera	0.061777762	-0.048002396	0.01	0.018	0.069	0.18	0.236	-0.002	-0.005	-0.019	-0.047	-0.061	0.195	0.209	0.284	0.361	0.376	-0.007	-0.011	-0.035	-0.067	-0.048	2	56768	110.313	64.815	Afrotropic	0	LC	Non-threatened
41690	Arctictis binturong	Carnivora	0.105791293	-0.037645914	0	0.001	0.053	0.272	0.349	0	0	-0.007	-0.043	-0.044	0.245	0.267	0.342	0.589	0.649	-0.009	-0.009	0.025	-0.054	-0.054	4	2951396	92	79	Indomalayan	0	VU	Threatened
3616	Calomys sorellus	Rodentia	0.025907079	-0.000922593	0.005	0.008	0.041	0.143	0.185	-0.001	-0.001	-0.002	-0.007	-0.012	0.196	0.213	0.31	0.488	0.517	0.003	0.001	-0.012	-0.043	-0.046	6	241710	23.245	19.485	Neotropic	0	LC	Non-threatened
40033	Neoromicia matroka	Chiroptera	0	0	0.001	0.002	0.021	0.091	0.111	0	0	0	-0.007	-0.01											5	33993	116.762	55.241	Afrotropic	0	LC	Non-threatened
4810	Chrotomys whiteheadi	Rodentia	0.083827717	-0.019755577	0.001	0.004	0.038	0.226	0.292	0	-0.001	-0.004	-0.027	-0.032	0.186	0.222	0.31	0.41	0.431	-0.035	-0.027	-0.015	-0.036	-0.046	1	16856	27.359	27.131	Indomalayan	0	LC	Non-threatened
88108434	Chiroderma vizottoi	Chiroptera	0	0	0	0	0.001	0.008	0.011	0	0	-0.001	-0.005	-0.007											2	322			Neotropic	0	DD	Data deficient
20743	Stenoderma rufum	Chiroptera	0	0	0	0	0	0	0.001	0	0	0	0.001	0											1	9022	116.847	53.898	Neotropic	0	NT	Non-threatened
8972	Gazella leptoceros	Cetartiodactyla	0.714633656	-0.031365843	0.047	0.097	0.582	0.861	0.937	-0.003	-0.007	-0.045	-0.023	-0.019	0.32	0.378	0.694	0.913	0.949	0.014	0.023	-0.017	-0.024	-0.015	1	606424	167.29	110.513	Palearctic	0	EN	Threatened
86236150	Galea leucoblephara	Rodentia	0.25334634	-0.020162369	0.002	0.006	0.117	0.399	0.504	0	-0.001	-0.01	-0.021	-0.023	0.229	0.251	0.363	0.583	0.636	-0.006	-0.006	-0.01	-0.016	-0.017	1	1921054	54	38.654	Neotropic	0	LC	Non-threatened
88109897	Artibeus schwartzi	Chiroptera	0.002806589	-0.000122026	0	0	0.002	0.034	0.049	0	0	-0.001	-0.006	-0.007	0.072	0.079	0.106	0.127	0.132	0.005	-0.001	-0.003	-0.004	-0.004	2	8195	106.54	15	Neotropic	0	DD	Data deficient
136454	Crocidura vorax	Eulipotyphla	0.039855323	-0.004727167	0	0.001	0.017	0.136	0.207	0	-0.001	-0.002	-0.017	-0.02	0.231	0.26	0.442	0.724	0.787	0.017	0.015	0.012	0.005	0	3	1243874	29	23.82	Indomalayan	0	LC	Non-threatened
12832	Marmota sibirica	Rodentia	0.226874059	0.003163319	0.015	0.023	0.113	0.491	0.665	0	0	0.003	0.008	0.007	0.261	0.287	0.457	0.791	0.819	0	0.001	0.003	-0.001	0.004	3	1533516	41	37.5	Palearctic	0	EN	Threatened
11790	Lepus flavigularis	Lagomorpha	0.022222222	0	0.004	0.004	0.017	0.04	0.046	0	0.001	0	0	-0.002	0.242	0.242	0.242	0.297	0.297	-0.009	-0.009	-0.009	-0.008	-0.008	5	90	45.787	38.674	Neotropic	1	EN	Threatened
12913	Mazama chunyi	Cetartiodactyla	0.513661344	-0.041427434	0.012	0.023	0.288	0.85	0.916	-0.001	-0.003	-0.041	-0.072	-0.084	0.297	0.336	0.526	0.915	0.949	-0.01	-0.017	-0.032	-0.071	-0.055	1	154487	243.33	109.321	Neotropic	1	VU	Threatened
9631	Haeromys minahassae	Rodentia	0.002913328	0	0.001	0.001	0.011	0.076	0.084	-0.001	0	-0.002	-0.01	-0.011	0.063	0.063	0.064	0.077	0.077	-0.005	-0.005	-0.005	-0.007	-0.007	1	1373	27.164	28.604	Australasia	0	NT	Non-threatened
15569	Oryx leucoryx	Cetartiodactyla	0.720451085	-0.011705367	0.02	0.054	0.679	0.82	0.82	-0.005	-0.011	-0.074	-0.067	-0.067	0.433	0.541	0.706	0.82	0.82	-0.008	-0.049	-0.071	-0.067	-0.067	1	21016	243	62.414	Palearctic	0	VU	Threatened
14142	Myotis annectans	Chiroptera	0.030943252	-0.015979058	0.001	0.004	0.052	0.158	0.204	0	-0.001	-0.007	-0.023	-0.03	0.211	0.222	0.285	0.356	0.379	0.011	0.01	-0.007	-0.022	0.001	1	297577	73.036	47.167	Indomalayan	0	LC	Non-threatened
15089	Octodon lunatus	Rodentia	0	0	0	0	0.008	0.034	0.042	0	0	-0.001	-0.002	-0.002											2	25577	90.196	33.012	Neotropic	0	NT	Non-threatened
21777	Thomasomys hylophilus	Rodentia	0	0	0	0	0.018	0.113	0.142	0	0	-0.001	-0.002	-0.006											1	19174	26.73	23.853	Neotropic	1	VU	Threatened
13841	Mops midas	Chiroptera	0.086711809	-0.009471712	0.001	0.002	0.039	0.212	0.377	-0.001	-0.001	-0.007	-0.025	-0.011	0.209	0.235	0.415	0.652	0.692	-0.001	0.005	0.017	0.006	0.002	4	417348	45.5	55.404	Afrotropic	0	LC	Non-threatened
45954066	Archboldomys maximus	Rodentia	0	0	0.05	0.05	0.076	0.09	0.091	0.004	0.005	0.001	0.005	0.007											1	35			Indomalayan	0	DD	Data deficient
9092	Gerbillurus paeba	Rodentia	0.2415222	-0.008942994	0.011	0.021	0.118	0.478	0.636	-0.001	-0.002	-0.005	-0.01	-0.006	0.234	0.262	0.432	0.758	0.843	0	-0.001	-0.004	0.005	0.004	3	2200158	25.022	23.899	Afrotropic	0	LC	Non-threatened
9105	Gerbillus andersoni	Rodentia	0.246890849	-0.004807569	0	0	0.068	0.417	0.545	0	0	-0.006	-0.023	-0.014	0.246	0.274	0.389	0.738	0.812	-0.01	-0.013	-0.021	-0.01	-0.01	2	117315	24.048	26.241	Palearctic	0	LC	Non-threatened
9632	Haeromys pusillus	Rodentia	0.410560452	-0.181008021	0.021	0.046	0.231	0.473	0.525	-0.004	-0.011	-0.044	-0.058	-0.074	0.283	0.301	0.375	0.535	0.578	0.009	0.005	0.029	-0.06	-0.089	1	40396	31.836	30.468	Indomalayan	0	VU	Threatened
136215	Cratogeomys fulvescens	Rodentia	0.016233766	-0.000463822	0	0	0.002	0.022	0.039	0	0	0	-0.003	-0.008	0.081	0.082	0.115	0.128	0.128	-0.007	-0.007	-0.011	-0.014	-0.014	3	2156	38.777	31.759	Neotropic	0	LC	Non-threatened
14961	Nyctimene sanctacrucis	Chiroptera	0.387811634	-0.013850416	0.019	0.025	0.251	0.399	0.406	-0.001	-0.001	-0.014	-0.024	-0.022	0.264	0.281	0.377	0.409	0.414	-0.009	-0.015	-0.019	-0.023	-0.024	1	361	130.957	89.55	Australasia	0	DD	Data deficient
136375	Philander frenatus	Didelphimorphia	0.051321194	-0.001966288	0	0.002	0.02	0.131	0.209	0	-0.001	-0.002	-0.004	-0.006	0.162	0.189	0.303	0.507	0.571	-0.001	-0.001	-0.004	-0.004	0	1	925602	13.5	79.77	Neotropic	0	LC	Non-threatened
96800350	Thomasomys fumeus	Rodentia	0.077633416	-0.011381939	0	0	0.01	0.225	0.286	0	0	-0.002	-0.038	-0.025	0.221	0.247	0.309	0.547	0.573	-0.004	-0.013	0.026	-0.027	-0.027	1	9313	24.47	22.246	Neotropic	0	DD	Data deficient
136203	Platyrrhinus albericoi	Chiroptera	0.531019255	-0.053969909	0.011	0.025	0.302	0.734	0.829	-0.002	-0.004	-0.044	-0.089	-0.074	0.289	0.32	0.532	0.819	0.896	-0.001	-0.004	-0.039	-0.059	-0.063	1	611878	112.827	40.755	Neotropic	0	LC	Non-threatened
45065	Otomys cuanzensis	Rodentia	0.006634229	0.001518367	0.006	0.009	0.041	0.158	0.195	0	0	0.003	-0.001	0.001	0.214	0.23	0.254	0.273	0.282	0.012	0.003	0.003	0.004	0.006	2	115914	40.043	12.96	Afrotropic	0	LC	Non-threatened
7944	Vespadelus troughtoni	Chiroptera	0.275017608	-0.000254808	0.013	0.026	0.148	0.536	0.687	-0.001	0	0	0	0	0.232	0.261	0.445	0.763	0.824	0	0	0	0	0.001	4	898717	92.58	46.392	Australasia	0	LC	Non-threatened
10146	Hipposideros macrobullatus	Chiroptera	0	0	0	0	0.016	0.098	0.106	0	0	-0.002	-0.019	-0.02											2	12234	118.55	79.2	Australasia	0	DD	Data deficient
13428	Microtus daghestanicus	Rodentia	0.011592742	-0.000180012	0.001	0.002	0.013	0.066	0.092	0	-0.001	-0.001	-0.003	-0.004	0.156	0.174	0.256	0.403	0.441	-0.002	-0.006	-0.001	-0.001	-0.001	1	194432	23.272	24.416	Palearctic	0	LC	Non-threatened
12894	Maxomys dollmani	Rodentia	0	0	0.022	0.033	0.124	0.136	0.136	-0.002	-0.002	-0.031	-0.037	-0.036											1	745	28.128	27.504	Australasia	0	DD	Data deficient
42605	Dipodomys venustus	Rodentia	0.043954006	0.0003091	0	0	0.005	0.083	0.185	0	0	0.003	0.005	-0.001	0.18	0.213	0.366	0.542	0.556	-0.005	0	-0.001	-0.002	0	2	16176	30.436	29.81	Nearctic	0	LC	Non-threatened
29458	Crunomys suncoides	Rodentia	0	0	0.02	0.025	0.101	0.156	0.158	-0.005	-0.006	-0.031	-0.051	-0.047											1	487	32.063	25.462	Indomalayan	0	DD	Data deficient
15188	Okapia johnstoni	Cetartiodactyla	0.418304585	-0.229070484	0.026	0.049	0.255	0.402	0.47	-0.007	-0.013	-0.055	-0.078	-0.09	0.26	0.277	0.339	0.477	0.788	0.007	0.001	-0.012	0.335	0.15	1	265988	452.583	194	Afrotropic	0	EN	Threatened
